1296	635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,1108,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1107,1107,635,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,635,635,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,1108,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,
1297	874,874,874,874,874,874,874,874,180,180,180,180,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,1099,1099,632,417,123,1099,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,632,632,632,632,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,1099,852,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,632,632,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,632,874,874,874,874,874,851,874,874,874,874,874,874,874,874,874,874,120,120,120,120,120,120,727,120,120,874,874,874,874,874,874,874,874,874,874,874,874,874,632,632,632,632,632,632,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,180,1099,180,874,874,874,874,874,874,874,874,874,874,874,874,632,874,874,874,874,874,874,874,874,874,874,874,874,1099,881,1099,874,421,874,874,874,874,874,874,632,632,874,874,874,874,874,874,874,874,510,510,510,510,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,874,632,632,632,874,874,1094,1084,1084,874,180,180,180,874,874,632,632,632,874,874,874,874,874,874,874,874,874,874,874,874,1099,1358,
1298	166,166,740,740,740,656,423,794,504,655,672,19,19,19,678,1354,19,120,
1299	1497,108,1497,1470,1497,598,809,1472,1472,1497,1497,1497,701,1554,
1300	1470,180,180,180,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,528,528,528,1103,180,180,1103,1103,1103,1103,1103,1103,1103,1150,1150,1150,936,936,936,936,936,1103,1103,522,522,627,627,627,627,627,108,108,108,108,108,108,
1301	1646,1646,150,150,143,530,108,1497,108,1554,419,419,1077,1077,1077,419,419,1569,834,1569,419,419,419,1077,1077,901,854,865,781,936,
1302	45,802,524,181,181,181,1077,1077,139,824,824,1077,833,833,680,680,3,3,
1303	1293,815,815,815,4,4,4,1285,1285,1285,626,1285,1285,1285,1285,1285,1285,1285,1285,1285,819,819,819,819,1203,819,1293,1293,831,819,819,819,819,819,819,819,831,831,831,819,819,1293,831,831,831,831,831,831,831,831,831,831,831,819,819,819,819,817,831,831,831,831,831,831,831,831,819,819,831,831,817,819,819,819,831,831,831,831,831,819,831,831,831,822,819,819,831,831,819,819,819,819,819,819,831,819,831,
1304	1353,165,1353,1353,1353,1353,1353,627,1353,1353,627,627,1353,1353,1353,1353,1353,1249,825,1353,1353,1353,627,627,1249,825,627,1353,825,627,1353,627,1353,827,1353,825,627,1353,825,627,627,825,825,627,627,165,825,627,627,825,928,627,1353,1353,1249,1353,1353,627,627,627,627,627,837,627,1353,627,627,627,627,1353,627,1353,825,627,627,1249,627,627,627,627,627,627,627,825,627,627,627,627,627,627,1353,825,627,627,1353,627,627,627,627,627,627,627,1353,627,627,627,825,1353,627,1353,627,627,627,627,627,825,825,627,627,627,627,627,825,627,627,627,627,627,627,627,627,627,627,929,734,624,825,825,878,627,627,825,627,627,627,627,627,1353,627,1249,627,825,825,1353,627,627,627,627,1353,627,1353,627,627,627,627,627,1353,627,825,627,627,825,627,627,627,627,627,165,627,627,825,627,825,627,1353,627,627,627,627,627,627,627,627,1353,627,627,825,627,
1305	799,1089,1083,774,635,147,147,759,759,934,635,635,546,546,547,546,635,635,635,546,501,501,547,547,666,666,547,794,546,546,546,163,639,546,546,501,501,635,546,1108,1117,161,546,501,546,546,546,546,546,2,619,215,215,215,215,547,
1306	919,919,919,114,661,661,165,935,935,661,661,935,165,165,1125,1125,1251,165,935,464,1440,1132,1286,1286,1024,919,1130,1130,147,935,1467,1467,
1307	635,635,635,635,179,0,179,787,883,0,0,0,0,0,0,0,0,0,143,179,1028,697,179,179,179,179,179,883,333,679,
1308	172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,172,172,178,172,82,88,172,172,186,98,172,178,178,172,172,840,172,90,172,178,178,178,172,172,178,172,178,172,172,178,178,0,636,172,178,98,670,1149,172,
1309	0,0,0,0,85,1149,120,120,871,0,0,0,158,90,0,0,85,809,809,809,1478,0,421,704,745,0,421,0,154,809,0,143,0,154,
1310	0,924,0,0,924,1174,1174,0,0,88,835,835,1175,1371,1371,336,0,0,
1311	1119,627,627,627,627,627,627,557,557,1253,828,1307,549,557,1119,1101,1093,1101,1119,548,1307,549,
1312	947,947,947,947,947,947,947,947,947,947,947,777,777,777,95,95,1452,1452,1452,95,94,777,947,947,777,947,947,947,947,947,777,777,777,947,947,947,947,947,947,947,947,804,804,0,0,947,947,947,777,777,777,947,947,947,947,947,947,947,947,947,947,947,947,947,947,947,947,947,947,61,61,947,835,835,835,947,777,777,947,173,173,173,947,947,947,777,777,61,61,61,
1313	511,194,194,70,70,511,511,511,464,464,627,627,4,4,4,113,113,113,113,113,492,4,4,4,4,739,739,1651,1651,1651,114,690,1119,1119,1119,935,739,739,1253,114,
1314	1164,1164,1164,1164,1164,536,536,536,536,536,536,1025,1025,1164,1164,536,536,536,536,536,536,536,1133,536,1025,536,536,536,536,536,258,260,
1315	120,138,120,120,120,120,1512,507,465,120,120,507,507,753,753,
1316	1357,1104,180,1104,1098,1446,1446,180,1316,180,180,870,1104,180,180,180,1143,849,849,849,849,1103,
1317	627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,1466,1466,627,627,627,627,627,627,627,627,522,627,627,1466,627,1339,907,927,907,522,1339,1339,627,627,627,627,627,114,334,334,180,180,180,334,334,334,334,334,334,334,935,935,627,627,627,627,627,627,627,477,627,477,627,627,627,152,661,661,661,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,
1318	873,873,421,1084,426,426,426,426,426,334,334,334,426,260,262,602,602,430,426,687,547,555,687,426,
1319	622,729,670,720,720,720,720,656,656,339,433,419,176,
1320	836,734,154,757,836,757,685,906,836,734,
1321	1202,1470,1470,1472,1497,1497,1445,530,809,1572,1445,1445,1445,1497,1470,1142,701,701,421,1497,1142,1142,180,421,421,421,868,
1322	98,98,98,840,840,345,345,1431,636,91,88,
1323	421,421,421,421,421,421,421,421,421,421,421,766,766,1113,178,1175,835,1175,1175,1175,0,1175,1175,835,158,1175,1175,85,797,423,423,423,424,423,424,423,424,423,423,797,279,85,1175,1175,1175,835,158,177,177,177,158,1175,1175,0,158,1175,1175,0,1175,1175,835,947,1175,947,947,1175,1175,158,0,1175,1175,947,158,1175,1175,947,1175,0,158,835,0,947,947,1175,1175,158,
1324	145,145,694,927,779,0,395,130,177,554,395,662,395,130,1109,395,395,1027,395,934,726,
1325	421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,790,790,790,790,790,790,790,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,139,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,418,
1326	1178,1178,424,424,1460,1460,1460,1460,728,166,166,1178,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,183,183,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,1178,
1327	1265,1398,1590,1590,527,1065,1065,1035,1602,1209,1000,
1328	730,730,730,730,730,730,334,334,1304,334,641,641,1442,1442,641,1304,1304,1304,1304,1304,1304,1304,334,730,730,334,334,334,1304,1304,1304,1304,1304,1304,1304,1304,334,802,334,334,143,883,883,1193,
1329	696,696,696,696,696,696,696,696,829,696,696,696,1152,1152,704,674,674,674,674,674,674,674,674,674,674,795,696,696,795,795,795,697,696,795,795,795,
1330	1297,527,527,996,996,1590,1590,996,996,996,994,994,996,439,42,42,
1331	1235,1235,1235,38,1038,38,38,38,38,38,38,38,38,1638,1066,38,38,1066,1390,1390,1390,1390,1235,38,38,38,38,38,38,38,38,38,527,38,1235,1235,1235,38,38,38,38,38,1235,1238,38,38,1390,1390,38,38,38,1390,1390,1390,38,1636,1636,1636,38,38,38,38,38,1235,1416,
1332	1242,1575,1575,1242,1575,0,154,0,1575,1575,1575,0,126,84,84,521,84,521,172,764,154,172,154,172,1062,1575,1575,1575,84,172,154,172,521,172,0,1575,1575,1575,1575,1575,154,172,0,172,
1333	38,38,38,38,38,139,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,940,764,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,815,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,333,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,819,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,98,38,38,38,38,38,38,701,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,174,38,38,38,38,38,38,38,38,174,38,38,38,38,38,38,38,38,38,38,38,851,38,38,898,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,174,38,38,38,701,701,701,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,333,1657,38,485,333,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,333,38,38,38,38,38,38,38,38,38,38,38,38,787,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,753,38,38,38,38,38,38,38,38,38,38,753,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,753,38,38,38,38,38,38,38,1444,38,1444,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,154,38,38,38,38,38,38,38,38,38,38,38,38,38,333,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,701,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,333,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,45,38,38,38,38,38,38,38,38,38,38,45,38,45,38,38,38,38,38,38,38,38,38,38,38,38,916,38,38,38,38,38,38,38,38,38,38,38,38,936,38,38,45,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1296,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,333,333,38,174,174,38,701,38,38,38,38,38,38,701,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,939,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,636,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,
1334	1074,1074,1074,1074,1434,911,911,1074,1074,1434,1201,1074,1074,1074,1074,505,641,303,1074,1201,1074,1074,1463,1463,
1335	1298,984,1491,1670,1298,1298,1269,984,984,1601,1489,984,1298,984,1298,1637,984,984,1275,1489,1601,1601,1491,1601,1491,984,1035,1332,1332,1068,1583,1015,38,954,1015,963,963,1663,1015,1015,1015,980,1015,1015,1015,1015,1218,38,1329,962,962,962,962,1015,1015,1015,1015,1015,1015,1068,1610,1543,1062,989,1064,1064,38,1064,38,1064,1418,1068,1055,38,1015,1015,1015,38,1068,38,38,38,
1336	166,1373,166,166,1373,819,166,127,1373,1373,655,1373,120,1373,1511,824,214,143,207,
1337	154,1567,893,893,154,893,893,893,893,891,891,154,154,154,154,154,154,910,893,890,890,910,905,154,757,757,154,154,729,154,757,154,893,893,897,893,893,1335,1335,1335,154,154,1354,895,895,154,154,154,154,154,154,154,729,214,214,214,214,214,154,154,154,154,154,154,891,891,891,891,154,757,757,154,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,1355,154,154,154,154,154,154,729,154,154,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,910,729,729,893,893,895,895,757,757,757,757,757,757,154,154,154,154,154,154,154,154,
1338	627,627,1122,1122,627,627,627,627,627,1576,1576,1576,627,627,627,1576,627,627,1576,827,827,627,627,627,627,827,627,626,165,827,1121,627,1121,827,827,627,827,827,165,165,
1339	1197,1197,1197,1439,1197,1197,180,871,871,871,670,670,531,531,531,531,1314,1319,1194,1343,127,888,530,945,423,921,423,945,1485,154,143,417,139,787,846,180,108,684,522,1197,1438,1197,1197,
1340	1197,1199,1199,1178,1199,1199,1199,1199,140,1199,1199,1199,277,1199,140,424,140,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,277,277,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1070,1477,1300,140,1199,1195,1198,1198,1319,1314,1365,1365,1365,1314,1195,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1343,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,140,785,0,0,0,0,0,0,0,1199,1199,1199,1199,1199,1199,1199,1199,1199,
1341	878,878,878,878,878,165,1122,878,1131,878,1122,626,878,1122,627,878,1122,1122,626,878,878,165,878,878,165,1122,878,878,878,878,878,626,1122,878,878,1252,878,878,878,878,878,878,1122,878,878,1131,878,878,819,809,1432,878,627,627,878,878,878,1131,878,878,878,878,878,878,878,878,1122,626,878,878,878,878,878,878,878,1252,0,179,697,1023,878,1252,878,1252,878,878,878,878,878,165,878,710,690,896,878,878,878,878,911,878,878,878,
1342	1368,1368,530,911,641,839,419,19,898,898,898,1336,898,19,419,839,419,19,898,19,1356,759,19,898,898,898,898,898,898,19,419,19,898,898,898,898,19,19,898,898,898,
1343	424,0,423,423,423,423,423,423,423,424,423,424,424,424,424,423,921,424,278,424,424,423,423,127,127,127,127,127,127,127,127,127,127,127,424,1184,424,1300,424,424,1074,423,1300,423,423,942,942,942,423,424,423,423,423,424,424,1300,423,1300,424,423,424,424,424,423,424,423,424,423,424,423,424,424,424,423,423,1083,1083,1083,1083,1083,123,417,1083,424,423,423,424,423,424,424,424,424,423,424,424,424,424,424,424,424,423,424,423,424,424,424,424,423,424,424,424,423,424,423,423,423,424,423,423,424,424,424,424,424,424,424,424,423,423,424,424,423,424,424,120,120,424,424,424,424,1184,1184,143,765,424,424,424,424,424,423,945,278,424,424,424,424,424,424,423,424,424,424,423,424,424,424,423,423,424,423,424,424,423,423,423,424,424,1072,1487,423,423,424,424,423,737,277,1073,424,423,424,424,737,945,423,423,424,424,424,423,424,424,423,424,423,424,424,424,424,424,424,423,945,424,424,424,1647,424,423,424,1488,424,424,423,424,423,424,424,423,424,424,424,424,424,423,424,424,423,423,424,945,424,424,424,
